train_acc,val_acc,train_loss,val_loss,epochs
0.9224137931034483,0.7195142808277749,0.31892586,0.8443643,244
0.9103448275862069,0.7213955874807594,0.35423955,0.83189386,244
0.9172413793103448,0.7212245596032153,0.34130844,0.8370198,240
0.9172413793103448,0.7212245596032153,0.33010232,0.8429427,242
0.9362068965517242,0.7201983923379511,0.2972972,0.84902513,255
0.8896551724137931,0.7290918419702411,0.4560771,0.81640255,238
0.8620689655172413,0.7325123995211219,0.51228327,0.8171283,228
0.8482758620689655,0.7304600649905935,0.5295538,0.824652,220
0.8448275862068966,0.7309731486232256,0.5498576,0.8265375,216
0.8586206896551725,0.7306310928681375,0.52308124,0.82293636,225
0.95,0.7297759534804173,0.27280334,0.8336789,275
0.9120689655172414,0.7337095946639303,0.37218553,0.81489325,240
0.9310344827586207,0.7343937061741064,0.3291398,0.8145233,251
0.9086206896551724,0.7294338977253292,0.4038167,0.8224743,227
0.9603448275862069,0.7306310928681375,0.24138333,0.8398505,284
0.8758620689655172,0.7169488626646143,0.43335196,0.84847766,232
0.8672413793103448,0.7150675560116299,0.47720796,0.8521816,220
0.8724137931034482,0.7142124166239097,0.44213784,0.8511379,225
0.8948275862068965,0.7136993329912775,0.35745242,0.8513286,251
0.9293103448275862,0.7184881135625107,0.29595172,0.8549842,275
0.8672413793103448,0.7296049256028733,0.48335814,0.8185634,218
0.9137931034482759,0.7308021207456815,0.39797625,0.8114308,240
0.8896551724137931,0.7313152043783137,0.43741283,0.8174802,231
0.9,0.7258423122969044,0.4116433,0.817251,239
0.9051724137931034,0.7301180092355054,0.4264597,0.8186878,230
0.8775862068965518,0.7335385667863862,0.45627025,0.81549424,229
0.8741379310344828,0.7299469813579613,0.4777017,0.8129857,224
0.8793103448275862,0.7287497862151531,0.48248842,0.8139066,221
0.9344827586206896,0.7313152043783137,0.29548264,0.8274622,280
0.8913793103448275,0.7316572601334017,0.4427403,0.8137291,231
0.9137931034482759,0.7184881135625107,0.35083184,0.869005,230
0.9603448275862069,0.715409611766718,0.21576461,0.9116532,284
0.9310344827586207,0.7213955874807594,0.32305524,0.8739454,238
0.946551724137931,0.7172909184197024,0.28046307,0.88315684,250
0.9017241379310345,0.7167778347870702,0.38294113,0.8734038,220
0.8827586206896552,0.7229348383786557,0.44410673,0.83893216,220
0.9120689655172414,0.7234479220112878,0.4059786,0.8470135,235
0.8896551724137931,0.7234479220112878,0.45959157,0.8413188,216
0.9155172413793103,0.7253292286642723,0.37711662,0.84156746,246
0.9,0.7191722250726869,0.41362515,0.83925486,230
0.9344827586206896,0.7251582007867282,0.29277837,0.84604424,254
0.9431034482758621,0.728065674704977,0.26569843,0.8433124,258
0.9327586206896552,0.728578758337609,0.29670346,0.8417373,248
0.8896551724137931,0.7232768941337439,0.3973915,0.8415547,217
0.9448275862068966,0.7253292286642723,0.25129354,0.8525521,261
0.9103448275862069,0.7248161450316402,0.35041934,0.8413575,250
0.8948275862068965,0.7260133401744484,0.38809484,0.8356676,232
