train_acc,val_acc,train_loss,val_loss,epochs
0.8258620689655173,0.7993216506500848,0.6065097,0.7529083,964
0.8051724137931034,0.78631995477671,0.6478267,0.78131837,1109
0.7931034482758621,0.7823629169022046,0.6529472,0.81661284,817
0.8189655172413793,0.7789711701526286,0.67583907,0.8433243,896
0.8086206896551724,0.7880158281514981,0.66515476,0.7948064,932
0.7948275862068965,0.776144714527982,0.77409464,0.80669844,669
0.8258620689655173,0.7608818541548897,0.55285865,0.8490398,1009
0.8051724137931034,0.7857546636517807,0.70152646,0.8101753,1052
0.8603448275862069,0.7964951950254381,0.4858452,0.7319643,1238
0.8189655172413793,0.7750141322781232,0.65498215,0.8029973,898
