train_acc,val_acc,train_loss,val_loss,epochs
0.8379310344827586,0.7987563595251554,0.5070982,0.7304025,424
0.8068965517241379,0.7857546636517807,0.6416696,0.7785346,233
0.8568965517241379,0.78631995477671,0.45840263,0.7788647,636
0.8293103448275863,0.7682306387789711,0.5967634,0.8193526,272
0.8241379310344827,0.7936687394007914,0.6102527,0.77993935,255
0.8206896551724138,0.7874505370265686,0.6379666,0.73676515,223
0.8689655172413793,0.7687959299039006,0.43899396,0.8516842,516
0.8224137931034483,0.7931034482758621,0.6147288,0.7927809,420
0.8706896551724138,0.8010175240248728,0.41582784,0.7177349,410
0.843103448275862,0.7789711701526286,0.5289329,0.78097796,408
