train_acc,val_acc,train_loss,val_loss,epochs
0.8068965517241379,0.7806670435274167,0.69349784,0.80108327,1197
0.7862068965517242,0.7648388920293951,0.7731148,0.85062474,1095
0.7965517241379311,0.7772752967778406,0.6516396,0.814892,1336
0.8206896551724138,0.7671000565291125,0.68250483,0.851955,1716
0.7965517241379311,0.7840587902769927,0.69312954,0.80787736,1779
0.7982758620689655,0.776144714527982,0.7526444,0.8053837,1307
0.8206896551724138,0.751271905031091,0.6624802,0.896185,1147
0.8051724137931034,0.7767100056529113,0.73654896,0.8254282,1771
0.85,0.7891464104013567,0.53098583,0.7407353,1827
0.8137931034482758,0.7727529677784059,0.6694636,0.8167323,1446
