train_acc,val_acc,train_loss,val_loss,epochs
0.8155172413793104,0.791407574901074,0.62085646,0.76741844,206
0.8068965517241379,0.7795364612775579,0.61399996,0.7754952,293
0.8482758620689655,0.7970604861503674,0.46178088,0.7875749,658
0.8396551724137931,0.7687959299039006,0.56313723,0.8176509,324
0.8137931034482758,0.7840587902769927,0.6597016,0.8063111,230
0.8310344827586207,0.7885811192764274,0.5927729,0.7297503,270
0.8482758620689655,0.7693612210288299,0.48061398,0.85100996,344
0.8413793103448276,0.7936687394007914,0.5309341,0.7814552,911
0.8603448275862069,0.7936687394007914,0.46953204,0.7322942,274
0.853448275862069,0.7772752967778406,0.5311638,0.7842116,437
