Trial-ID,Status,Iteration,dropout,lr,n_hidden_layers,n_hidden_units,Objective,epochs,train_acc,train_loss,val_acc,val_acc_uncertainty,val_loss,val_loss_uncertainty
8,INTERMEDIATE,1,0.3484996721432807,0.002675040656247852,4,53,0.6771622385528548,176.7,0.865344827586207,0.4507693350315094,0.6771622385528548,0.007972018089316246,1.168326497077942,0.05731430053710951
8,COMPLETED,1,0.3484996721432807,0.002675040656247852,4,53,0.6771622385528548,176.7,0.865344827586207,0.4507693350315094,0.6771622385528548,0.007972018089316246,1.168326497077942,0.05731430053710951
9,INTERMEDIATE,1,0.20744369727962592,0.00021718320034422818,5,31,0.5304691916336913,525.7,0.6541379310344827,1.0222235918045044,0.5304691916336913,0.10200395703787452,1.5134345293045044,0.2663540810346603
9,COMPLETED,1,0.20744369727962592,0.00021718320034422818,5,31,0.5304691916336913,525.7,0.6541379310344827,1.0222235918045044,0.5304691916336913,0.10200395703787452,1.5134345293045044,0.2663540810346603
10,INTERMEDIATE,1,0.05655340922211777,0.004451176503392242,5,32,0.6539853024307518,163.7,0.8258620689655173,0.5091439485549927,0.6539853024307518,0.008311192764273612,1.389878273010254,0.19721237421035753
10,COMPLETED,1,0.05655340922211777,0.004451176503392242,5,32,0.6539853024307518,163.7,0.8258620689655173,0.5091439485549927,0.6539853024307518,0.008311192764273612,1.389878273010254,0.19721237421035753
11,INTERMEDIATE,1,0.16096550092497341,0.0002172678084162367,4,56,0.6576596947427925,518.0,0.838103448275862,0.5268601179122925,0.6576596947427925,0.008879310344827585,1.1852861642837524,0.05679568052291861
11,COMPLETED,1,0.16096550092497341,0.0002172678084162367,4,56,0.6576596947427925,518.0,0.838103448275862,0.5268601179122925,0.6576596947427925,0.008879310344827585,1.1852861642837524,0.05679568052291861
12,INTERMEDIATE,1,0.0529445939174818,0.0004189196822163343,1,56,0.7276992651215376,768.5,0.9001724137931035,0.4085601270198822,0.7276992651215376,0.006502261164499701,0.8403754234313965,0.015048657357692674
12,COMPLETED,1,0.0529445939174818,0.0004189196822163343,1,56,0.7276992651215376,768.5,0.9001724137931035,0.4085601270198822,0.7276992651215376,0.006502261164499701,0.8403754234313965,0.015048657357692674
13,INTERMEDIATE,1,0.559681113376107,0.04408138480991888,3,37,0.6897117015262861,152.0,0.8643103448275863,0.4228737950325012,0.6897117015262861,0.00559779536461269,1.1177806854248047,0.0771182268857955
13,COMPLETED,1,0.559681113376107,0.04408138480991888,3,37,0.6897117015262861,152.0,0.8643103448275863,0.4228737950325012,0.6897117015262861,0.00559779536461269,1.1177806854248047,0.0771182268857955
14,INTERMEDIATE,1,0.5765071881759992,0.02499900718427673,5,45,0.6199547767100057,162.4,0.7867241379310345,0.652126669883728,0.6199547767100057,0.009894007914075686,1.312760591506958,0.06885583102703086
14,COMPLETED,1,0.5765071881759992,0.02499900718427673,5,45,0.6199547767100057,162.4,0.7867241379310345,0.652126669883728,0.6199547767100057,0.009894007914075686,1.312760591506958,0.06885583102703086
15,INTERMEDIATE,1,0.04898138983359062,0.02256591716984878,4,23,0.6785754663651781,133.1,0.8565517241379311,0.4408608078956604,0.6785754663651781,0.006954494064443151,1.2681623697280884,0.07526574432849875
15,COMPLETED,1,0.04898138983359062,0.02256591716984878,4,23,0.6785754663651781,133.1,0.8565517241379311,0.4408608078956604,0.6785754663651781,0.006954494064443151,1.2681623697280884,0.07526574432849875
16,INTERMEDIATE,1,0.13305992539906394,0.00034340621345628844,5,48,0.6357263990955342,384.6,0.8206896551724139,0.5514384508132935,0.6357263990955342,0.01605850763143002,1.3382889032363892,0.09338316321372986
16,COMPLETED,1,0.13305992539906394,0.00034340621345628844,5,48,0.6357263990955342,384.6,0.8206896551724139,0.5514384508132935,0.6357263990955342,0.01605850763143002,1.3382889032363892,0.09338316321372986
17,INTERMEDIATE,1,0.24403406577069248,0.0035904450446795446,5,31,0.6434143583945733,175.3,0.8041379310344828,0.5925069451332092,0.6434143583945733,0.0136263425664217,1.2447057962417603,0.10509714484214783
17,COMPLETED,1,0.24403406577069248,0.0035904450446795446,5,31,0.6434143583945733,175.3,0.8041379310344828,0.5925069451332092,0.6434143583945733,0.0136263425664217,1.2447057962417603,0.10509714484214783
18,INTERMEDIATE,1,0.310171761433501,0.043786927170058734,1,46,0.7280949689089882,134.4,0.921551724137931,0.2882594168186188,0.7280949689089882,0.005373092142453295,0.9460210800170898,0.0782492876052856
18,COMPLETED,1,0.310171761433501,0.043786927170058734,1,46,0.7280949689089882,134.4,0.921551724137931,0.2882594168186188,0.7280949689089882,0.005373092142453295,0.9460210800170898,0.0782492876052856
19,INTERMEDIATE,1,0.5280874220032025,0.006749530245034364,4,14,0.5776710005652911,187.8,0.706551724137931,0.8895471692085266,0.5776710005652911,0.018258903335217735,1.3854897022247314,0.08857437372207633
19,COMPLETED,1,0.5280874220032025,0.006749530245034364,4,14,0.5776710005652911,187.8,0.706551724137931,0.8895471692085266,0.5776710005652911,0.018258903335217735,1.3854897022247314,0.08857437372207633
20,INTERMEDIATE,1,0.4544911668839717,0.040320059863974446,2,21,0.7146975692481627,128.4,0.886896551724138,0.38316014409065247,0.7146975692481627,0.0036758055398531386,1.0105868577957153,0.05563545227050781
20,COMPLETED,1,0.4544911668839717,0.040320059863974446,2,21,0.7146975692481627,128.4,0.886896551724138,0.38316014409065247,0.7146975692481627,0.0036758055398531386,1.0105868577957153,0.05563545227050781
21,INTERMEDIATE,1,0.3934602353480885,0.00042905806680910356,2,51,0.7192764273600905,556.2,0.9020689655172415,0.36641067266464233,0.7192764273600905,0.0034482758620689724,0.916782021522522,0.025162449479103066
21,COMPLETED,1,0.3934602353480885,0.00042905806680910356,2,51,0.7192764273600905,556.2,0.9020689655172415,0.36641067266464233,0.7192764273600905,0.0034482758620689724,0.916782021522522,0.025162449479103066
22,INTERMEDIATE,1,0.17580140410839348,0.003133755212523295,5,39,0.6499717354437535,175.7,0.8279310344827586,0.5157506465911865,0.6499717354437535,0.015999152063312594,1.3141705989837646,0.1136317104101181
22,COMPLETED,1,0.17580140410839348,0.003133755212523295,5,39,0.6499717354437535,175.7,0.8279310344827586,0.5157506465911865,0.6499717354437535,0.015999152063312594,1.3141705989837646,0.1136317104101181
23,INTERMEDIATE,1,0.22843977347738978,0.06559545096110558,1,43,0.7219332956472584,142.3,0.9237931034482758,0.29248517751693726,0.7219332956472584,0.004861503674392309,0.9301009178161621,0.04660171568393712
23,COMPLETED,1,0.22843977347738978,0.06559545096110558,1,43,0.7219332956472584,142.3,0.9237931034482758,0.29248517751693726,0.7219332956472584,0.004861503674392309,0.9301009178161621,0.04660171568393712
24,INTERMEDIATE,1,0.01714716544155267,0.04223022127888757,5,34,0.6816280384397965,235.6,0.8832758620689655,0.33975180983543396,0.6816280384397965,0.008312605992086053,1.4362586736679077,0.35068990886211404
24,COMPLETED,1,0.01714716544155267,0.04223022127888757,5,34,0.6816280384397965,235.6,0.8832758620689655,0.33975180983543396,0.6816280384397965,0.008312605992086053,1.4362586736679077,0.35068990886211404
25,INTERMEDIATE,1,0.02771061835193732,0.0009943840408860568,1,14,0.7267947993216506,703.2,0.9089655172413792,0.3832121193408966,0.7267947993216506,0.005370265686828635,0.8521747589111328,0.016069933772087097
25,COMPLETED,1,0.02771061835193732,0.0009943840408860568,1,14,0.7267947993216506,703.2,0.9089655172413792,0.3832121193408966,0.7267947993216506,0.005370265686828635,0.8521747589111328,0.016069933772087097
26,INTERMEDIATE,1,0.4420767713592258,0.0006339239866202519,4,14,0.5895986433013002,611.5,0.7453448275862069,0.7768932580947876,0.5895986433013002,0.018654607122668088,1.3387091159820557,0.055398342013359025
26,COMPLETED,1,0.4420767713592258,0.0006339239866202519,4,14,0.5895986433013002,611.5,0.7453448275862069,0.7768932580947876,0.5895986433013002,0.018654607122668088,1.3387091159820557,0.055398342013359025
27,INTERMEDIATE,1,0.023440858710996056,0.006318208551907305,1,49,0.7283210853589599,166.7,0.9074137931034484,0.36521095037460327,0.7283210853589599,0.006954494064443262,0.8551213145256042,0.019271512329578355
27,COMPLETED,1,0.023440858710996056,0.006318208551907305,1,49,0.7283210853589599,166.7,0.9074137931034484,0.36521095037460327,0.7283210853589599,0.006954494064443262,0.8551213145256042,0.019271512329578355
28,INTERMEDIATE,1,0.24465594481087363,0.0972150914809614,3,27,0.7020350480497457,171.4,0.9015517241379312,0.33346831798553467,0.7020350480497457,0.006332673827020963,1.1113818883895874,0.05744244754314409
28,COMPLETED,1,0.24465594481087363,0.0972150914809614,3,27,0.7020350480497457,171.4,0.9015517241379312,0.33346831798553467,0.7020350480497457,0.006332673827020963,1.1113818883895874,0.05744244754314409
29,INTERMEDIATE,1,0.4724989734479639,0.04465228056560223,4,49,0.6713962690785755,206.8,0.9110344827586208,0.2901844084262848,0.6713962690785755,0.007574901074053231,1.395776391029358,0.18923979103565203
29,COMPLETED,1,0.4724989734479639,0.04465228056560223,4,49,0.6713962690785755,206.8,0.9110344827586208,0.2901844084262848,0.6713962690785755,0.007574901074053231,1.395776391029358,0.18923979103565203
30,INTERMEDIATE,1,0.09904866874969302,0.00011929915919025967,2,59,0.5655737704918032,832.8,0.6651724137931034,1.148718237876892,0.5655737704918032,0.11524872809496883,1.4396617412567139,0.40291233658790593
30,COMPLETED,1,0.09904866874969302,0.00011929915919025967,2,59,0.5655737704918032,832.8,0.6651724137931034,1.148718237876892,0.5655737704918032,0.11524872809496883,1.4396617412567139,0.40291233658790593
31,INTERMEDIATE,1,0.2198811358631552,0.003673860712555165,4,48,0.6830412662521198,159.1,0.8494827586206897,0.47009414434432983,0.6830412662521198,0.008083663086489445,1.122991681098938,0.06847359836101519
31,COMPLETED,1,0.2198811358631552,0.003673860712555165,4,48,0.6830412662521198,159.1,0.8494827586206897,0.47009414434432983,0.6830412662521198,0.008083663086489445,1.122991681098938,0.06847359836101519
32,INTERMEDIATE,1,0.16102645169090946,0.0012025477351535574,1,23,0.7286602600339175,504.0,0.9096551724137931,0.37506216764450073,0.7286602600339175,0.006161673261729783,0.8464803695678711,0.0156444132328033
32,COMPLETED,1,0.16102645169090946,0.0012025477351535574,1,23,0.7286602600339175,504.0,0.9096551724137931,0.37506216764450073,0.7286602600339175,0.006161673261729783,0.8464803695678711,0.0156444132328033
33,INTERMEDIATE,1,0.09293737696773975,0.0001571022863888698,1,56,0.7291690220463538,1713.9,0.8912068965517242,0.43829184770584106,0.7291690220463538,0.0072371396269077515,0.8410161137580872,0.01553248912096028
33,COMPLETED,1,0.09293737696773975,0.0001571022863888698,1,56,0.7291690220463538,1713.9,0.8912068965517242,0.43829184770584106,0.7291690220463538,0.0072371396269077515,0.8410161137580872,0.01553248912096028
34,INTERMEDIATE,1,0.4405513327166828,0.0013501316832865912,5,25,0.5889202939513849,270.4,0.7336206896551724,0.7893000841140747,0.5889202939513849,0.014642453363482133,1.3775546550750732,0.18768196403980242
34,COMPLETED,1,0.4405513327166828,0.0013501316832865912,5,25,0.5889202939513849,270.4,0.7336206896551724,0.7893000841140747,0.5889202939513849,0.014642453363482133,1.3775546550750732,0.18768196403980242
35,INTERMEDIATE,1,0.5601920994482673,0.00030192305220525195,2,22,0.7076314301865461,1341.3,0.8948275862068966,0.3940325975418091,0.7076314301865461,0.006728377614471426,0.9618940353393555,0.028224183619022458
35,COMPLETED,1,0.5601920994482673,0.00030192305220525195,2,22,0.7076314301865461,1341.3,0.8948275862068966,0.3940325975418091,0.7076314301865461,0.006728377614471426,0.9618940353393555,0.028224183619022458
36,INTERMEDIATE,1,0.38761552624929163,0.000523085047266222,3,59,0.6954211418880724,370.1,0.8874137931034483,0.3990207314491272,0.6954211418880724,0.004467213114753954,1.0407345294952393,0.059595468640327276
36,COMPLETED,1,0.38761552624929163,0.000523085047266222,3,59,0.6954211418880724,370.1,0.8874137931034483,0.3990207314491272,0.6954211418880724,0.004467213114753954,1.0407345294952393,0.059595468640327276
37,INTERMEDIATE,1,0.5119517800313422,0.04652061476069443,2,41,0.7179762577727529,128.4,0.8860344827586207,0.3566397726535797,0.7179762577727529,0.005033917467495819,1.0200343132019043,0.060998383164405645
37,COMPLETED,1,0.5119517800313422,0.04652061476069443,2,41,0.7179762577727529,128.4,0.8860344827586207,0.3566397726535797,0.7179762577727529,0.005033917467495819,1.0200343132019043,0.060998383164405645
38,INTERMEDIATE,1,0.35717824786721714,0.006858766207102509,3,38,0.705879027699265,151.5,0.8793103448275861,0.383491575717926,0.705879027699265,0.006163086489542224,1.0470412969589233,0.05951570570468889
38,COMPLETED,1,0.35717824786721714,0.006858766207102509,3,38,0.705879027699265,151.5,0.8793103448275861,0.383491575717926,0.705879027699265,0.006163086489542224,1.0470412969589233,0.05951570570468889
39,INTERMEDIATE,1,0.28931177749426257,0.00010761421710397236,4,31,0.29875635952515545,170.6,0.30448275862068963,2.20951509475708,0.29875635952515545,0.03771339739966084,2.2116639614105225,0.03870664834976223
39,COMPLETED,1,0.28931177749426257,0.00010761421710397236,4,31,0.29875635952515545,170.6,0.30448275862068963,2.20951509475708,0.29875635952515545,0.03771339739966084,2.2116639614105225,0.03870664834976223
40,INTERMEDIATE,1,0.4676381570203424,0.010331925836350191,4,31,0.6654041831543245,147.1,0.8313793103448276,0.5327686071395874,0.6654041831543245,0.007858959864330162,1.1910091638565063,0.12065664827823652
40,COMPLETED,1,0.4676381570203424,0.010331925836350191,4,31,0.6654041831543245,147.1,0.8313793103448276,0.5327686071395874,0.6654041831543245,0.007858959864330162,1.1910091638565063,0.12065664827823652
41,INTERMEDIATE,1,0.14544978854065524,0.004365738444705675,1,26,0.7270774448841153,221.3,0.9094827586206897,0.36764025688171387,0.7270774448841153,0.0048063877897116525,0.853882908821106,0.017991109192371346
41,COMPLETED,1,0.14544978854065524,0.004365738444705675,1,26,0.7270774448841153,221.3,0.9094827586206897,0.36764025688171387,0.7270774448841153,0.0048063877897116525,0.853882908821106,0.017991109192371346
42,INTERMEDIATE,1,0.1292803280941748,0.0001736465638505095,5,28,0.446127755794234,498.0,0.5443103448275861,1.4095513820648193,0.446127755794234,0.11584793668739396,1.8220078945159912,0.2971603095531463
42,COMPLETED,1,0.1292803280941748,0.0001736465638505095,5,28,0.446127755794234,498.0,0.5443103448275861,1.4095513820648193,0.446127755794234,0.11584793668739396,1.8220078945159912,0.2971603095531463
43,INTERMEDIATE,1,0.34324472537251305,0.001843644141739644,3,11,0.6548897682306387,350.5,0.8301724137931036,0.5807476043701172,0.6548897682306387,0.009048897682306323,1.1421787738800049,0.06237559914588919
43,COMPLETED,1,0.34324472537251305,0.001843644141739644,3,11,0.6548897682306387,350.5,0.8301724137931036,0.5807476043701172,0.6548897682306387,0.009048897682306323,1.1421787738800049,0.06237559914588919
44,INTERMEDIATE,1,0.09591664684839545,0.003106925133752336,3,42,0.7014132278123234,175.2,0.8875862068965515,0.37098851799964905,0.7014132278123234,0.0099081401921991,1.083411693572998,0.10856161117553698
44,COMPLETED,1,0.09591664684839545,0.003106925133752336,3,42,0.7014132278123234,175.2,0.8875862068965515,0.37098851799964905,0.7014132278123234,0.0099081401921991,1.083411693572998,0.10856161117553698
45,INTERMEDIATE,1,0.48171144527548476,0.014641168558260212,4,32,0.6641605426794801,141.5,0.8396551724137931,0.5148918628692627,0.6641605426794801,0.011540418315432621,1.207557201385498,0.09627835750579816
45,COMPLETED,1,0.48171144527548476,0.014641168558260212,4,32,0.6641605426794801,141.5,0.8396551724137931,0.5148918628692627,0.6641605426794801,0.011540418315432621,1.207557201385498,0.09627835750579816
46,INTERMEDIATE,1,0.5054931016358752,0.08989968435069036,4,42,0.6642736009044659,210.3,0.8955172413793104,0.34571439027786255,0.6642736009044659,0.01515545505935545,1.3055331707000732,0.13153509497642513
46,COMPLETED,1,0.5054931016358752,0.08989968435069036,4,42,0.6642736009044659,210.3,0.8955172413793104,0.34571439027786255,0.6642736009044659,0.01515545505935545,1.3055331707000732,0.13153509497642513
47,INTERMEDIATE,1,0.2183277214843052,0.00015144037044884922,4,52,0.6540418315432447,722.3,0.8372413793103448,0.5337967872619629,0.6540418315432447,0.0050325042396833775,1.1776643991470337,0.023403522372245744
47,COMPLETED,1,0.2183277214843052,0.00015144037044884922,4,52,0.6540418315432447,722.3,0.8372413793103448,0.5337967872619629,0.6540418315432447,0.0050325042396833775,1.1776643991470337,0.023403522372245744
48,INTERMEDIATE,1,0.3310772233972497,0.0024437462616329975,3,36,0.7013001695873374,201.0,0.8737931034482758,0.418872594833374,0.7013001695873374,0.004467213114754065,1.0357794761657715,0.040567582845687955
48,COMPLETED,1,0.3310772233972497,0.0024437462616329975,3,36,0.7013001695873374,201.0,0.8737931034482758,0.418872594833374,0.7013001695873374,0.004467213114754065,1.0357794761657715,0.040567582845687955
49,INTERMEDIATE,1,0.05104489049989941,0.0005052622295654773,1,54,0.7276427360090446,650.2,0.8939655172413794,0.4231770932674408,0.7276427360090446,0.006219615602034878,0.8430868983268738,0.013975486159324646
49,COMPLETED,1,0.05104489049989941,0.0005052622295654773,1,54,0.7276427360090446,650.2,0.8939655172413794,0.4231770932674408,0.7276427360090446,0.006219615602034878,0.8430868983268738,0.013975486159324646
50,INTERMEDIATE,1,0.2641808967732758,0.0005395859434672511,5,34,0.6189372526851329,359.1,0.7972413793103448,0.6121537685394287,0.6189372526851329,0.007519785189372574,1.3355705738067627,0.07054406106472033
50,COMPLETED,1,0.2641808967732758,0.0005395859434672511,5,34,0.6189372526851329,359.1,0.7972413793103448,0.6121537685394287,0.6189372526851329,0.007519785189372574,1.3355705738067627,0.07054406106472033
51,INTERMEDIATE,1,0.3923197490948438,0.005667977226842016,2,42,0.7183719615602036,162.2,0.9041379310344828,0.3380146920681,0.7183719615602036,0.0045802713397400385,0.9618037939071655,0.03874121308326717
51,COMPLETED,1,0.3923197490948438,0.005667977226842016,2,42,0.7183719615602036,162.2,0.9041379310344828,0.3380146920681,0.7183719615602036,0.0045802713397400385,0.9618037939071655,0.03874121308326717
52,INTERMEDIATE,1,0.3919309316771053,0.010233204234580568,4,39,0.6791972866026004,144.7,0.861551724137931,0.4238443970680237,0.6791972866026004,0.007238552854720193,1.1945384740829468,0.10699904263019566
52,COMPLETED,1,0.3919309316771053,0.010233204234580568,4,39,0.6791972866026004,144.7,0.861551724137931,0.4238443970680237,0.6791972866026004,0.007238552854720193,1.1945384740829468,0.10699904263019566
53,INTERMEDIATE,1,0.37761720950148964,0.00035342823411410346,3,10,0.5529677784058791,865.9,0.6532758620689656,1.1518231630325317,0.5529677784058791,0.09018371961560206,1.437369465827942,0.2807296872138978
53,COMPLETED,1,0.37761720950148964,0.00035342823411410346,3,10,0.5529677784058791,865.9,0.6532758620689656,1.1518231630325317,0.5529677784058791,0.09018371961560206,1.437369465827942,0.2807296872138978
54,INTERMEDIATE,1,0.48684728684504264,0.0033116244317213457,5,30,0.5912945166760883,215.7,0.7698275862068966,0.6529299020767212,0.5912945166760883,0.018948558507631663,1.5720295906066895,0.262034034729004
54,COMPLETED,1,0.48684728684504264,0.0033116244317213457,5,30,0.5912945166760883,215.7,0.7698275862068966,0.6529299020767212,0.5912945166760883,0.018948558507631663,1.5720295906066895,0.262034034729004
55,INTERMEDIATE,1,0.1308287943434941,0.010118125690626815,4,35,0.6843979649519503,138.8,0.8591379310344827,0.4308047294616699,0.6843979649519503,0.010515828151498097,1.172165036201477,0.04267152845859523
55,COMPLETED,1,0.1308287943434941,0.010118125690626815,4,35,0.6843979649519503,138.8,0.8591379310344827,0.4308047294616699,0.6843979649519503,0.010515828151498097,1.172165036201477,0.04267152845859523
56,INTERMEDIATE,1,0.48690131849061774,0.00012067331206787339,2,25,0.4654607122668174,1094.4,0.5341379310344828,1.52011239528656,0.4654607122668174,0.12855426794799318,1.7074153423309326,0.3832281529903412
56,COMPLETED,1,0.48690131849061774,0.00012067331206787339,2,25,0.4654607122668174,1094.4,0.5341379310344828,1.52011239528656,0.4654607122668174,0.12855426794799318,1.7074153423309326,0.3832281529903412
57,INTERMEDIATE,1,0.08393297327849433,0.0012083614392947083,4,42,0.6721876766534766,234.6,0.8720689655172414,0.4128348231315613,0.6721876766534766,0.010799886941775028,1.2290256023406982,0.09695411324501024
57,COMPLETED,1,0.08393297327849433,0.0012083614392947083,4,42,0.6721876766534766,234.6,0.8720689655172414,0.4128348231315613,0.6721876766534766,0.010799886941775028,1.2290256023406982,0.09695411324501024
58,INTERMEDIATE,1,0.3433557335285599,0.028274646896289123,3,29,0.6987563595251555,128.0,0.8562068965517241,0.4536042809486389,0.6987563595251555,0.009674957603165613,1.056843876838684,0.03214738368988046
58,COMPLETED,1,0.3433557335285599,0.028274646896289123,3,29,0.6987563595251555,128.0,0.8562068965517241,0.4536042809486389,0.6987563595251555,0.009674957603165613,1.056843876838684,0.03214738368988046
59,INTERMEDIATE,1,0.05847416940294693,0.00017042848343796992,5,35,0.5446014697569248,504.1,0.6634482758620689,1.1076068878173828,0.5446014697569248,0.09776427360090456,1.586400032043457,0.28544190526008584
59,COMPLETED,1,0.05847416940294693,0.00017042848343796992,5,35,0.5446014697569248,504.1,0.6634482758620689,1.1076068878173828,0.5446014697569248,0.09776427360090456,1.586400032043457,0.28544190526008584
60,INTERMEDIATE,1,0.21696117151518693,0.000383139018476935,1,16,0.7239683436970039,1256.0,0.8670689655172416,0.49631834030151367,0.7239683436970039,0.007519785189372463,0.8605334162712097,0.016354471445083618
60,COMPLETED,1,0.21696117151518693,0.000383139018476935,1,16,0.7239683436970039,1256.0,0.8670689655172416,0.49631834030151367,0.7239683436970039,0.007519785189372463,0.8605334162712097,0.016354471445083618
