train_acc,val_acc,train_loss,val_loss,epochs
0.8327586206896552,0.7936687394007914,0.6235659,0.8081477,371
0.8068965517241379,0.7891464104013567,0.6290043,0.8015075,480
0.8224137931034483,0.7908422837761447,0.5626564,0.8303287,448
0.8120689655172414,0.7778405879027699,0.6754185,0.87181073,344
0.8051724137931034,0.789711701526286,0.66497374,0.8176454,375
0.7948275862068965,0.7823629169022046,0.73548466,0.82549065,305
0.8327586206896552,0.7665347654041832,0.49842635,0.91393256,517
0.8206896551724138,0.78631995477671,0.6004161,0.8575701,676
0.8724137931034482,0.7993216506500848,0.42902568,0.7727996,607
0.8086206896551724,0.7823629169022046,0.6528212,0.8352464,381
