Trial-ID,Status,Iteration,alpha,dropout,k,Objective,epochs,train_acc,train_loss,val_acc,val_acc_uncertainty,val_loss,val_loss_uncertainty
28,INTERMEDIATE,1,0.11616661882762988,0.3894437194017659,5,0.8049745618993782,282.9,0.8729310344827587,0.45192259550094604,0.8049745618993782,0.007914075749010707,0.6959983110427856,0.022857896983623505
28,COMPLETED,1,0.11616661882762988,0.3894437194017659,5,0.8049745618993782,282.9,0.8729310344827587,0.45192259550094604,0.8049745618993782,0.007914075749010707,0.6959983110427856,0.022857896983623505
29,INTERMEDIATE,1,0.13719965519808996,0.07016106031245585,5,0.8048049745618995,281.0,0.910689655172414,0.3516213297843933,0.8048049745618995,0.007238552854720304,0.6869417428970337,0.024754181504249573
29,COMPLETED,1,0.13719965519808996,0.07016106031245585,5,0.8048049745618995,281.0,0.910689655172414,0.3516213297843933,0.8048049745618995,0.007238552854720304,0.6869417428970337,0.024754181504249573
30,INTERMEDIATE,1,0.11593674003234808,0.5534804838737788,12,0.8033352176370829,398.1,0.873448275862069,0.46275585889816284,0.8033352176370829,0.006844262295081838,0.6903824210166931,0.023714749515056588
30,COMPLETED,1,0.11593674003234808,0.5534804838737788,12,0.8033352176370829,398.1,0.873448275862069,0.46275585889816284,0.8033352176370829,0.006844262295081838,0.6903824210166931,0.023714749515056588
31,INTERMEDIATE,1,0.08403564548615722,0.23241541676744093,13,0.8020350480497456,329.0,0.8660344827586206,0.49276867508888245,0.8020350480497456,0.005089033352176364,0.7110400795936584,0.025998117029666923
31,COMPLETED,1,0.08403564548615722,0.23241541676744093,13,0.8020350480497456,329.0,0.8660344827586206,0.49276867508888245,0.8020350480497456,0.005089033352176364,0.7110400795936584,0.025998117029666923
32,INTERMEDIATE,1,0.09723377404726292,0.18961754562996286,11,0.8023742227247034,308.3,0.8758620689655172,0.4545578062534332,0.8023742227247034,0.006331260599208854,0.7009092569351196,0.024761950969696023
32,COMPLETED,1,0.09723377404726292,0.18961754562996286,11,0.8023742227247034,308.3,0.8758620689655172,0.4545578062534332,0.8023742227247034,0.006331260599208854,0.7009092569351196,0.024761950969696023
33,INTERMEDIATE,1,0.12853004025498282,0.5861974173698993,9,0.8040135669869983,304.9,0.8667241379310345,0.4930514395236969,0.8040135669869983,0.00819672131147553,0.6961020827293396,0.027462367713451452
33,COMPLETED,1,0.12853004025498282,0.5861974173698993,9,0.8040135669869983,304.9,0.8667241379310345,0.4930514395236969,0.8040135669869983,0.00819672131147553,0.6961020827293396,0.027462367713451452
34,INTERMEDIATE,1,0.14785303604171934,0.14925430727482067,14,0.8007348784624082,252.5,0.9037931034482758,0.3883780837059021,0.8007348784624082,0.00531656302996053,0.6823760271072388,0.02682910412549977
34,COMPLETED,1,0.14785303604171934,0.14925430727482067,14,0.8007348784624082,252.5,0.9037931034482758,0.3883780837059021,0.8007348784624082,0.00531656302996053,0.6823760271072388,0.02682910412549977
35,INTERMEDIATE,1,0.0851751453979512,0.2970711170109831,9,0.8037309214245336,326.1,0.8644827586206896,0.5031619668006897,0.8037309214245336,0.0044120972300736305,0.7164899706840515,0.024915237724780992
35,COMPLETED,1,0.0851751453979512,0.2970711170109831,9,0.8037309214245336,326.1,0.8644827586206896,0.5031619668006897,0.8037309214245336,0.0044120972300736305,0.7164899706840515,0.024915237724780992
36,INTERMEDIATE,1,0.12540561686714502,0.3950545751936217,11,0.8043527416619559,344.3,0.8882758620689655,0.4179154336452484,0.8043527416619559,0.007180610514414987,0.6809636950492859,0.02559824287891388
36,COMPLETED,1,0.12540561686714502,0.3950545751936217,11,0.8043527416619559,344.3,0.8882758620689655,0.4179154336452484,0.8043527416619559,0.007180610514414987,0.6809636950492859,0.02559824287891388
37,INTERMEDIATE,1,0.15642739477817516,0.4163754387119216,9,0.8039570378745055,331.8,0.8991379310344829,0.3747386634349823,0.8039570378745055,0.005539853024307595,0.6703649759292603,0.02470377683639524
37,COMPLETED,1,0.15642739477817516,0.4163754387119216,9,0.8039570378745055,331.8,0.8991379310344829,0.3747386634349823,0.8039570378745055,0.005539853024307595,0.6703649759292603,0.02470377683639524
38,INTERMEDIATE,1,0.14070761377273025,0.5267138182262394,6,0.8048049745618993,333.9,0.883448275862069,0.43413829803466797,0.8048049745618993,0.006613906161673122,0.6810740232467651,0.02768111079931257
38,COMPLETED,1,0.14070761377273025,0.5267138182262394,6,0.8048049745618993,333.9,0.883448275862069,0.43413829803466797,0.8048049745618993,0.006613906161673122,0.6810740232467651,0.02768111079931257
39,INTERMEDIATE,1,0.11367398115296817,0.3556381272647013,6,0.8055398530243074,314.1,0.8856896551724137,0.43233197927474976,0.8055398530243074,0.006900791407574713,0.6881735920906067,0.02723287194967272
39,COMPLETED,1,0.11367398115296817,0.3556381272647013,6,0.8055398530243074,314.1,0.8856896551724137,0.43233197927474976,0.8055398530243074,0.006900791407574713,0.6881735920906067,0.02723287194967272
40,INTERMEDIATE,1,0.14064938535950303,0.24170241050216934,8,0.8032786885245903,278.1,0.8974137931034483,0.38631686568260193,0.8032786885245903,0.006505087620124583,0.6760831475257874,0.026270024478435516
40,COMPLETED,1,0.14064938535950303,0.24170241050216934,8,0.8032786885245903,278.1,0.8974137931034483,0.38631686568260193,0.8032786885245903,0.006505087620124583,0.6760831475257874,0.026270024478435516
41,INTERMEDIATE,1,0.10822721627132156,0.3624324700121712,5,0.8072357263990956,327.7,0.8815517241379311,0.43843936920166016,0.8072357263990956,0.007067552289429124,0.6940882205963135,0.023783144354820207
41,COMPLETED,1,0.10822721627132156,0.3624324700121712,5,0.8072357263990956,327.7,0.8815517241379311,0.43843936920166016,0.8072357263990956,0.007067552289429124,0.6940882205963135,0.023783144354820207
42,INTERMEDIATE,1,0.08482457793652808,0.3766840520024725,8,0.8046353872244205,353.4,0.8655172413793103,0.4978531002998352,0.8046353872244205,0.006954494064443262,0.711089551448822,0.026843710243701913
42,COMPLETED,1,0.08482457793652808,0.3766840520024725,8,0.8046353872244205,353.4,0.8655172413793103,0.4978531002998352,0.8046353872244205,0.006954494064443262,0.711089551448822,0.026843710243701913
43,INTERMEDIATE,1,0.09320483472246884,0.5574049817526665,7,0.8061051441492368,370.2,0.8627586206896553,0.5074533224105835,0.8061051441492368,0.006954494064443262,0.7085793018341064,0.021401868760585696
43,COMPLETED,1,0.09320483472246884,0.5574049817526665,7,0.8061051441492368,370.2,0.8627586206896553,0.5074533224105835,0.8061051441492368,0.006954494064443262,0.7085793018341064,0.021401868760585696
44,INTERMEDIATE,1,0.14763297424802826,0.5927431699182729,14,0.8049180327868853,366.4,0.8789655172413793,0.45139169692993164,0.8049180327868853,0.006387789711701619,0.6807287335395813,0.023432016372680664
44,COMPLETED,1,0.14763297424802826,0.5927431699182729,14,0.8049180327868853,366.4,0.8789655172413793,0.45139169692993164,0.8049180327868853,0.006387789711701619,0.6807287335395813,0.023432016372680664
45,INTERMEDIATE,1,0.1313817005592009,0.19752961042950276,10,0.8031091011871114,315.6,0.9036206896551725,0.3735727369785309,0.8031091011871114,0.007180610514414987,0.6802909970283508,0.025368385016918182
45,COMPLETED,1,0.1313817005592009,0.19752961042950276,10,0.8031091011871114,315.6,0.9036206896551725,0.3735727369785309,0.8031091011871114,0.007180610514414987,0.6802909970283508,0.025368385016918182
46,INTERMEDIATE,1,0.14306929836854881,0.5759486241263615,11,0.803448275862069,294.3,0.8732758620689655,0.46495380997657776,0.803448275862069,0.006726964386659096,0.6852213144302368,0.028252528607845218
46,COMPLETED,1,0.14306929836854881,0.5759486241263615,11,0.803448275862069,294.3,0.8732758620689655,0.46495380997657776,0.803448275862069,0.006726964386659096,0.6852213144302368,0.028252528607845218
47,INTERMEDIATE,1,0.13936904656529786,0.03565511678558448,14,0.7985867721876766,225.5,0.8948275862068966,0.3973173499107361,0.7985867721876766,0.0076893725268513125,0.6862052083015442,0.026679058372974462
47,COMPLETED,1,0.13936904656529786,0.03565511678558448,14,0.7985867721876766,225.5,0.8948275862068966,0.3973173499107361,0.7985867721876766,0.0076893725268513125,0.6862052083015442,0.026679058372974462
48,INTERMEDIATE,1,0.1580444747615373,0.5892370776567559,12,0.8010175240248728,294.6,0.8782758620689656,0.45158910751342773,0.8010175240248728,0.006332673827020852,0.6808359622955322,0.024458529055118583
48,COMPLETED,1,0.1580444747615373,0.5892370776567559,12,0.8010175240248728,294.6,0.8782758620689656,0.45158910751342773,0.8010175240248728,0.006332673827020852,0.6808359622955322,0.024458529055118583
49,INTERMEDIATE,1,0.12778170227893068,0.5752992921811744,8,0.8045223289994347,396.0,0.8770689655172413,0.4506571888923645,0.8045223289994347,0.008706896551724186,0.682650625705719,0.028029516339302063
49,COMPLETED,1,0.12778170227893068,0.5752992921811744,8,0.8045223289994347,396.0,0.8770689655172413,0.4506571888923645,0.8045223289994347,0.008706896551724186,0.682650625705719,0.028029516339302063
50,INTERMEDIATE,1,0.12719857619968608,0.42205047758724173,12,0.8019785189372527,315.0,0.8841379310344827,0.43211469054222107,0.8019785189372527,0.008595251554550543,0.6856880784034729,0.03267011195421221
50,COMPLETED,1,0.12719857619968608,0.42205047758724173,12,0.8019785189372527,315.0,0.8841379310344827,0.43211469054222107,0.8019785189372527,0.008595251554550543,0.6856880784034729,0.03267011195421221
51,INTERMEDIATE,1,0.13133992516436988,0.10616695766628204,11,0.8015262860373091,261.8,0.8948275862068964,0.39918214082717896,0.8015262860373091,0.006163086489542002,0.6898662447929382,0.02549793124198918
51,COMPLETED,1,0.13133992516436988,0.10616695766628204,11,0.8015262860373091,261.8,0.8948275862068964,0.39918214082717896,0.8015262860373091,0.006163086489542002,0.6898662447929382,0.02549793124198918
52,INTERMEDIATE,1,0.14411999626663996,0.2205031340305065,13,0.8023176936122104,289.9,0.9022413793103448,0.3794100284576416,0.8023176936122104,0.006613906161673344,0.6783536672592163,0.025508645176887446
52,COMPLETED,1,0.14411999626663996,0.2205031340305065,13,0.8023176936122104,289.9,0.9022413793103448,0.3794100284576416,0.8023176936122104,0.006613906161673344,0.6783536672592163,0.025508645176887446
53,INTERMEDIATE,1,0.12529179528739076,0.572924520351474,14,0.8010175240248728,290.3,0.8694827586206897,0.48595112562179565,0.8010175240248728,0.007972018089315913,0.6950119733810425,0.02434990406036386
53,COMPLETED,1,0.12529179528739076,0.572924520351474,14,0.8010175240248728,290.3,0.8694827586206897,0.48595112562179565,0.8010175240248728,0.007972018089315913,0.6950119733810425,0.02434990406036386
54,INTERMEDIATE,1,0.13853247606954824,0.3965822266766579,11,0.805087620124364,326.0,0.890344827586207,0.4005467891693115,0.805087620124364,0.006218202374222659,0.6752011179924011,0.02502301484346392
54,COMPLETED,1,0.13853247606954824,0.3965822266766579,11,0.805087620124364,326.0,0.890344827586207,0.4005467891693115,0.805087620124364,0.006218202374222659,0.6752011179924011,0.02502301484346392
55,INTERMEDIATE,1,0.15863544063186896,0.08607985826187908,11,0.8000565291124928,247.9,0.9079310344827585,0.36730116605758667,0.8000565291124928,0.00604861503674381,0.6810609102249146,0.02859851121902468
55,COMPLETED,1,0.15863544063186896,0.08607985826187908,11,0.8000565291124928,247.9,0.9079310344827585,0.36730116605758667,0.8000565291124928,0.00604861503674381,0.6810609102249146,0.02859851121902468
56,INTERMEDIATE,1,0.08630014396314974,0.36321400944096854,9,0.8050310910118711,389.0,0.8679310344827588,0.48883628845214844,0.8050310910118711,0.005654324477105788,0.7081931829452515,0.02738405019044876
56,COMPLETED,1,0.08630014396314974,0.36321400944096854,9,0.8050310910118711,389.0,0.8679310344827588,0.48883628845214844,0.8050310910118711,0.005654324477105788,0.7081931829452515,0.02738405019044876
57,INTERMEDIATE,1,0.10016462281346195,0.3312762114063695,14,0.802430751837196,343.7,0.8758620689655172,0.46374616026878357,0.802430751837196,0.00542679479932151,0.6983586549758911,0.021403692662715912
57,COMPLETED,1,0.10016462281346195,0.3312762114063695,14,0.802430751837196,343.7,0.8758620689655172,0.46374616026878357,0.802430751837196,0.00542679479932151,0.6983586549758911,0.021403692662715912
58,INTERMEDIATE,1,0.1047459734410524,0.33475426229095945,13,0.8043527416619559,380.4,0.8798275862068966,0.4375528395175934,0.8043527416619559,0.006445732052006936,0.6891618967056274,0.023613138496875852
58,COMPLETED,1,0.1047459734410524,0.33475426229095945,13,0.8043527416619559,380.4,0.8798275862068966,0.4375528395175934,0.8043527416619559,0.006445732052006936,0.6891618967056274,0.023613138496875852
59,INTERMEDIATE,1,0.1077921711764655,0.4571044562604645,7,0.8045223289994347,390.3,0.8763793103448277,0.4439772963523865,0.8045223289994347,0.006897964951950275,0.692170262336731,0.029222372174263045
59,COMPLETED,1,0.1077921711764655,0.4571044562604645,7,0.8045223289994347,390.3,0.8763793103448277,0.4439772963523865,0.8045223289994347,0.006897964951950275,0.692170262336731,0.029222372174263045
60,INTERMEDIATE,1,0.10687007427606529,0.08487002414404268,9,0.8029395138496327,270.0,0.8806896551724138,0.4494543969631195,0.8029395138496327,0.005370265686828746,0.7025606632232666,0.02349266856908805
60,COMPLETED,1,0.10687007427606529,0.08487002414404268,9,0.8029395138496327,270.0,0.8806896551724138,0.4494543969631195,0.8029395138496327,0.005370265686828746,0.7025606632232666,0.02349266856908805
61,INTERMEDIATE,1,0.1484906131290814,0.14273336298360903,11,0.8024307518371963,273.4,0.9039655172413795,0.3802322745323181,0.8024307518371963,0.006783493499152193,0.6816627383232117,0.02832832932472229
61,COMPLETED,1,0.1484906131290814,0.14273336298360903,11,0.8024307518371963,273.4,0.9039655172413795,0.3802322745323181,0.8024307518371963,0.006783493499152193,0.6816627383232117,0.02832832932472229
62,INTERMEDIATE,1,0.12232370296241198,0.3110321946644955,13,0.8023742227247033,289.6,0.8825862068965517,0.4336220324039459,0.8023742227247033,0.006953080836630932,0.6858164072036743,0.028840841352939628
62,COMPLETED,1,0.12232370296241198,0.3110321946644955,13,0.8023742227247033,289.6,0.8825862068965517,0.4336220324039459,0.8023742227247033,0.006953080836630932,0.6858164072036743,0.028840841352939628
63,INTERMEDIATE,1,0.09310853109430328,0.41470171627504093,5,0.8041831543244771,289.3,0.863448275862069,0.49786463379859924,0.8041831543244771,0.006841435839457288,0.7149449586868286,0.025908429920673326
63,COMPLETED,1,0.09310853109430328,0.41470171627504093,5,0.8041831543244771,289.3,0.863448275862069,0.49786463379859924,0.8041831543244771,0.006841435839457288,0.7149449586868286,0.025908429920673326
64,INTERMEDIATE,1,0.08517625773649219,0.23954963910870664,11,0.8031656302996042,377.4,0.8705172413793104,0.4716769754886627,0.8031656302996042,0.0070110231769360265,0.7083483338356018,0.025120171904563837
64,COMPLETED,1,0.08517625773649219,0.23954963910870664,11,0.8031656302996042,377.4,0.8705172413793104,0.4716769754886627,0.8031656302996042,0.0070110231769360265,0.7083483338356018,0.025120171904563837
65,INTERMEDIATE,1,0.112786861662453,0.0674307045564537,13,0.8005652911249295,283.4,0.8867241379310347,0.41473713517189026,0.8005652911249295,0.006277557942340528,0.69465172290802,0.02526067793369302
65,COMPLETED,1,0.112786861662453,0.0674307045564537,13,0.8005652911249295,283.4,0.8867241379310347,0.41473713517189026,0.8005652911249295,0.006277557942340528,0.69465172290802,0.02526067793369302
66,INTERMEDIATE,1,0.11799821259528209,0.20269037846671653,14,0.801752402487281,287.5,0.8893103448275863,0.42650502920150757,0.801752402487281,0.006447145279819155,0.6909290552139282,0.02513184845447547
66,COMPLETED,1,0.11799821259528209,0.20269037846671653,14,0.801752402487281,287.5,0.8893103448275863,0.42650502920150757,0.801752402487281,0.006447145279819155,0.6909290552139282,0.02513184845447547
67,INTERMEDIATE,1,0.15466932757332547,0.1372655532108687,11,0.8010175240248728,257.6,0.9065517241379311,0.3649804890155792,0.8010175240248728,0.00729366873940096,0.6813452839851379,0.029455555975437142
67,COMPLETED,1,0.15466932757332547,0.1372655532108687,11,0.8010175240248728,257.6,0.9065517241379311,0.3649804890155792,0.8010175240248728,0.00729366873940096,0.6813452839851379,0.029455555975437142
68,INTERMEDIATE,1,0.09959986730610831,0.14788464455738087,8,0.8026568682871679,283.7,0.8731034482758622,0.4528977870941162,0.8026568682871679,0.006786319954776743,0.7015241384506226,0.025972820818424225
68,COMPLETED,1,0.09959986730610831,0.14788464455738087,8,0.8026568682871679,283.7,0.8731034482758622,0.4528977870941162,0.8026568682871679,0.006786319954776743,0.7015241384506226,0.025972820818424225
69,INTERMEDIATE,1,0.09190859760064492,0.4943110824338912,8,0.8035613340870549,349.5,0.8617241379310345,0.514461874961853,0.8035613340870549,0.007632843414358437,0.7186605334281921,0.026341719925403573
69,COMPLETED,1,0.09190859760064492,0.4943110824338912,8,0.8035613340870549,349.5,0.8617241379310345,0.514461874961853,0.8035613340870549,0.007632843414358437,0.7186605334281921,0.026341719925403573
70,INTERMEDIATE,1,0.10129239787832424,0.4617642299274858,9,0.8029960429621255,330.3,0.8705172413793104,0.487612247467041,0.8029960429621255,0.007687959299038982,0.7023661732673645,0.023775780200958274
