train_acc,val_acc,train_loss,val_loss,epochs
0.8758620689655172,0.8038439796495195,0.4236199,0.8187493,479
0.8155172413793104,0.7801017524024872,0.62653804,0.8175456,189
0.8448275862068966,0.7857546636517807,0.48399767,0.94022065,259
0.8362068965517241,0.7738835500282646,0.5418496,0.93297434,276
0.8327586206896552,0.784624081401922,0.5723481,0.85026646,224
0.8017241379310345,0.7721876766534765,0.6787541,0.8075309,153
0.8396551724137931,0.7676653476540418,0.44270977,0.9499684,252
0.8189655172413793,0.7801017524024872,0.60595775,0.880642,346
0.8879310344827587,0.8032786885245902,0.35639495,0.8116834,456
0.8362068965517241,0.7789711701526286,0.54684174,0.8697852,219
