train_acc,val_acc,train_loss,val_loss,epochs
0.8758620689655172,0.7987563595251554,0.37181184,1.0046842,379
0.803448275862069,0.7834934991520633,0.6417782,0.86302197,175
0.8655172413793103,0.8004522328999435,0.3503811,1.1212082,398
0.8293103448275863,0.776144714527982,0.634884,0.9574811,171
0.8224137931034483,0.7885811192764274,0.5391899,0.920437,214
0.8586206896551725,0.7834934991520633,0.41891554,1.048312,342
0.8568965517241379,0.7642736009044658,0.39294916,1.1405069,278
0.8241379310344827,0.7925381571509327,0.5010435,1.0061647,319
0.8948275862068965,0.7976257772752968,0.31201068,0.9185834,337
0.8482758620689655,0.7795364612775579,0.48478967,1.0564542,263
