train_acc,val_acc,train_loss,val_loss,epochs
0.8758620689655172,0.7980160766204891,0.46251306,0.7197844,552
0.8586206896551725,0.7916880451513597,0.51501185,0.72522986,324
0.8706896551724138,0.7939114075594322,0.48368573,0.724996,468
0.8706896551724138,0.7913459893962715,0.48959714,0.71934074,400
0.8724137931034482,0.7937403796818882,0.4588852,0.71464115,495
0.8603448275862069,0.7880964597229349,0.561091,0.7370047,387
0.8448275862068966,0.7853600136822302,0.59213823,0.75816923,350
0.8568965517241379,0.7831366512741577,0.5638079,0.75053173,376
0.8568965517241379,0.7870702924576706,0.57802427,0.7471567,375
0.8448275862068966,0.7867282367025825,0.6139787,0.7624361,299
0.8655172413793103,0.8036599965794424,0.48298502,0.72793305,403
0.8741379310344828,0.8055413032324269,0.45024166,0.7178773,477
0.8620689655172413,0.8029758850692663,0.49358046,0.73463243,365
0.8568965517241379,0.7988712160082093,0.49825883,0.7316608,340
0.8896551724137931,0.8038310244569865,0.42469776,0.70826,574
0.8517241379310345,0.7851889858046862,0.57878304,0.7640708,321
0.8517241379310345,0.7834787070292457,0.5681059,0.7680731,357
0.8586206896551725,0.7882674876004789,0.5584949,0.7671242,372
0.8448275862068966,0.7800581494783649,0.58647907,0.7768419,308
0.8586206896551725,0.7870702924576706,0.5248301,0.74792576,471
0.8551724137931035,0.7899777663759193,0.49533066,0.7289191,470
0.8482758620689655,0.7918590730289037,0.5201354,0.7361593,371
0.8689655172413793,0.7956216863348726,0.46974367,0.7187339,568
0.8362068965517241,0.7880964597229349,0.59741235,0.76923037,259
0.8517241379310345,0.7904908500085513,0.51410186,0.72935796,384
0.8482758620689655,0.793056268171712,0.5793919,0.7284704,293
0.8517241379310345,0.7947665469471524,0.5893764,0.7277221,302
0.8689655172413793,0.7978450487429452,0.48059136,0.69128525,583
0.8551724137931035,0.7963057978450487,0.58612394,0.7235899,288
0.8913793103448275,0.7956216863348726,0.47957894,0.6921606,558
0.8879310344827587,0.7819394561313494,0.42943853,0.75751704,481
0.8603448275862069,0.7764665640499402,0.48711026,0.7760186,296
0.8862068965517241,0.7783478707029245,0.44463515,0.7552429,404
0.8793103448275862,0.7793740379681888,0.43348253,0.75118995,471
0.8896551724137931,0.7805712331109971,0.4119925,0.75639516,551
0.8517241379310345,0.7862151530699504,0.5541402,0.7266977,435
0.8413793103448276,0.7868992645801266,0.5986753,0.75369906,358
0.8517241379310345,0.7880964597229349,0.5805774,0.74668795,362
0.843103448275862,0.7822815118864375,0.6641031,0.7852067,257
0.8620689655172413,0.7865572088250384,0.5763385,0.7511281,383
0.896551724137931,0.788951599110655,0.40243405,0.71787345,374
0.9017241379310345,0.7877544039678468,0.39858332,0.72211546,414
0.8982758620689655,0.7877544039678468,0.39432478,0.72289056,439
0.903448275862069,0.788780571233111,0.39456367,0.7234973,440
0.9051724137931034,0.7903198221310074,0.3635706,0.71309924,604
0.8448275862068966,0.788609543355567,0.5391641,0.7514691,336
0.846551724137931,0.7846759021720541,0.51489836,0.74460995,385
0.853448275862069,0.7868992645801266,0.5160162,0.7436694,399
0.8362068965517241,0.7855310415597743,0.5623128,0.7552211,307
0.8379310344827586,0.780229177355909,0.57798874,0.76279086,273
0.8810344827586207,0.7920301009064478,0.54189885,0.7458537,337
0.8827586206896552,0.7951086027022405,0.49696603,0.7400724,440
0.8862068965517241,0.7922011287839917,0.50687945,0.73166484,415
0.8913793103448275,0.7951086027022405,0.5077738,0.7373276,473
0.8603448275862069,0.7906618778860954,0.54108274,0.755848,370
0.8758620689655172,0.7894646827432872,0.4414638,0.7199121,606
0.8551724137931035,0.7824525397639815,0.5472824,0.7498578,276
0.8741379310344828,0.7880964597229349,0.46668607,0.726104,449
0.8758620689655172,0.7880964597229349,0.47590604,0.72675234,423
0.8724137931034482,0.7857020694373182,0.47882473,0.72966236,432
0.8706896551724138,0.7954506584573285,0.48994145,0.73138183,694
0.8586206896551725,0.7870702924576706,0.5397344,0.7435993,404
0.8344827586206897,0.7853600136822302,0.6059068,0.76597226,261
0.8603448275862069,0.7942534633145203,0.53712124,0.7426125,380
0.8293103448275863,0.7875833760903027,0.5831663,0.7606801,295
0.8793103448275862,0.7879254318453908,0.49023664,0.7403545,424
0.8551724137931035,0.7853600136822302,0.52307814,0.75779754,350
0.8775862068965518,0.7908329057636395,0.5021896,0.74419624,406
0.8827586206896552,0.7904908500085513,0.48021126,0.73763937,454
0.8689655172413793,0.7822815118864375,0.5366837,0.7552352,330
0.8724137931034482,0.7925431845390799,0.49723357,0.7409585,350
0.8672413793103448,0.788951599110655,0.52302676,0.7555495,337
0.8793103448275862,0.793056268171712,0.48699147,0.7387569,437
0.8775862068965518,0.7911749615187276,0.49587035,0.74907696,422
0.8620689655172413,0.7892936548657431,0.52534145,0.75289047,333
0.8827586206896552,0.7968188814776809,0.45585597,0.7081773,707
0.8810344827586207,0.7963057978450487,0.45451066,0.710868,619
0.8810344827586207,0.7944244911920643,0.46034008,0.70193833,557
0.8689655172413793,0.7951086027022405,0.49498874,0.7161354,428
0.8810344827586207,0.7918590730289037,0.50248706,0.7255229,402
0.8758620689655172,0.7915170172738156,0.46151513,0.7184985,527
0.8672413793103448,0.7894646827432872,0.4749488,0.73075545,499
0.8568965517241379,0.7908329057636395,0.49688643,0.7299653,413
0.8517241379310345,0.7898067384983752,0.53437203,0.74174374,327
0.8603448275862069,0.7903198221310074,0.4932343,0.73332137,414
0.9,0.7963057978450487,0.4243279,0.72279114,613
0.8931034482758621,0.7940824354369762,0.48421106,0.74195176,353
0.8793103448275862,0.7877544039678468,0.4899886,0.7429904,362
0.8931034482758621,0.793227296049256,0.42436102,0.72152525,618
0.8896551724137931,0.7891226269881991,0.48805058,0.7409052,346
0.8672413793103448,0.7911749615187276,0.4937573,0.73312676,460
0.853448275862069,0.7882674876004789,0.5769278,0.7609229,258
0.8672413793103448,0.7927142124166239,0.4905495,0.7308433,464
0.8655172413793103,0.7892936548657431,0.4995184,0.73209643,487
0.8724137931034482,0.7901487942534633,0.54849464,0.75121975,305
0.8689655172413793,0.7899777663759193,0.46624267,0.7614075,479
0.8551724137931035,0.7942534633145203,0.4941724,0.75927716,369
0.85,0.7882674876004789,0.54083556,0.7845959,305
0.8603448275862069,0.7910039336411835,0.5027859,0.7643798,367
0.8689655172413793,0.7913459893962715,0.46814376,0.75388277,559
