train_acc,val_acc,train_loss,val_loss,epochs
0.9431034482758621,0.7164357790319822,0.27282226,0.8857534,189
0.9344827586206896,0.7220796989909355,0.28439817,0.8590008,181
0.9137931034482759,0.7176329741747904,0.34923956,0.84639984,173
0.9241379310344827,0.7195142808277749,0.29506227,0.86122465,181
0.9344827586206896,0.7191722250726869,0.29095224,0.8750038,179
0.8568965517241379,0.7275525910723448,0.490461,0.8414991,171
0.8603448275862069,0.7273815631948007,0.4716065,0.83552486,170
0.8775862068965518,0.7244740892765521,0.46660608,0.83825475,174
0.8879310344827587,0.7290918419702411,0.44455555,0.82914364,179
0.8775862068965518,0.72396100564392,0.46316954,0.8326524,173
0.9344827586206896,0.7302890371130494,0.31849292,0.8349942,179
0.8689655172413793,0.7208825038481272,0.47754994,0.83390814,157
0.9206896551724137,0.7321703437660338,0.3562396,0.8206702,173
0.9413793103448276,0.7299469813579613,0.2859981,0.84080464,184
0.9482758620689655,0.7268684795621686,0.27939618,0.8572724,196
0.9655172413793104,0.7150675560116299,0.21872284,0.9030931,209
0.903448275862069,0.7145544723789978,0.3358795,0.86581755,183
0.9293103448275862,0.7130152214811014,0.27984855,0.87614274,192
0.9431034482758621,0.7142124166239097,0.26933855,0.88500565,199
0.8931034482758621,0.715580639644262,0.35113224,0.8551646,176
0.906896551724138,0.7215666153583034,0.3865441,0.8446333,174
0.8827586206896552,0.7184881135625107,0.43271065,0.8318374,169
0.9258620689655173,0.7256712844193604,0.33101866,0.8304775,180
0.8568965517241379,0.7227638105011117,0.490404,0.8353302,163
0.9103448275862069,0.7234479220112878,0.36122906,0.8335956,177
0.9155172413793103,0.7260133401744484,0.34676036,0.83893985,180
0.9293103448275862,0.7331965110312981,0.30558866,0.837946,189
0.95,0.7289208140926972,0.2696973,0.8453119,194
0.9310344827586207,0.7354198734393707,0.29269937,0.8407847,191
0.85,0.7191722250726869,0.5283784,0.8349044,158
0.9568965517241379,0.7217376432358474,0.23904501,0.91412824,186
0.9155172413793103,0.7152385838891739,0.3466842,0.8918389,168
0.9137931034482759,0.7162647511544382,0.33325225,0.89709735,170
0.9620689655172414,0.7145544723789978,0.21165836,0.935893,199
0.946551724137931,0.7135283051137336,0.25606412,0.9210278,182
0.9189655172413793,0.7195142808277749,0.35479513,0.8635374,177
0.9206896551724137,0.720027364460407,0.35982427,0.8635286,178
0.8931034482758621,0.7236189498888319,0.4021286,0.8548811,166
0.9189655172413793,0.7213955874807594,0.36081105,0.85842556,177
0.9224137931034483,0.7114759705832051,0.3443667,0.87549084,178
0.9741379310344828,0.724303061399008,0.18103674,0.903483,205
0.9310344827586207,0.7195142808277749,0.27734983,0.87353814,179
0.9810344827586207,0.7222507268684796,0.1484871,0.9214228,213
0.8982758620689655,0.7157516675218061,0.35219872,0.87395746,168
0.9758620689655172,0.724303061399008,0.17012304,0.8992949,203
0.8913793103448275,0.7203694202154951,0.38984227,0.85728794,165
0.9362068965517242,0.7169488626646143,0.28223,0.8747722,187
0.8879310344827587,0.7101077475628528,0.40132457,0.8890223,168
0.9189655172413793,0.7215666153583034,0.34171444,0.8577034,177
0.9603448275862069,0.7253292286642723,0.22055376,0.86628217,204
0.8741379310344828,0.719856336582863,0.4556559,0.8489335,165
0.8568965517241379,0.7217376432358474,0.48891243,0.86362904,158
0.9206896551724137,0.7282367025825209,0.31898767,0.83980924,183
0.9189655172413793,0.7289208140926972,0.34506592,0.8409938,178
0.906896551724138,0.732683427398666,0.37830657,0.84231865,172
0.8913793103448275,0.7287497862151531,0.3964739,0.85828114,167
0.9137931034482759,0.7224217547460235,0.3641411,0.8563219,174
0.9103448275862069,0.7266974516846246,0.3633227,0.857878,176
0.8706896551724138,0.7234479220112878,0.4475546,0.8486428,161
0.8879310344827587,0.7212245596032153,0.38346666,0.8633448,173
0.8879310344827587,0.7277236189498888,0.41277593,0.8313478,169
0.8862068965517241,0.7277236189498888,0.4081781,0.834356,171
0.8775862068965518,0.7258423122969044,0.42893767,0.8300213,169
0.9,0.7278946468274329,0.38172045,0.83385843,174
0.9103448275862069,0.7256712844193604,0.37133577,0.8340652,173
0.9137931034482759,0.7133572772361895,0.353549,0.8933312,179
0.9844827586206897,0.7085684966649564,0.15684786,0.98515755,226
0.9293103448275862,0.7172909184197024,0.32244775,0.88799834,185
0.9103448275862069,0.7131862493586455,0.36081758,0.8844243,176
0.9551724137931035,0.7190011971951428,0.25923482,0.89661765,197
0.9086206896551724,0.7246451171540961,0.34813416,0.8818332,172
0.9586206896551724,0.7261843680519925,0.22869807,0.90961856,201
0.9568965517241379,0.7212245596032153,0.24490789,0.90798867,191
0.9310344827586207,0.7249871729091842,0.31232506,0.8783213,185
0.9206896551724137,0.719685308705319,0.3473137,0.8943147,180
0.9189655172413793,0.7263553959295365,0.33593217,0.83680165,182
0.8931034482758621,0.7234479220112878,0.3955515,0.8264445,171
0.8413793103448276,0.7217376432358474,0.51575136,0.8415885,160
0.9137931034482759,0.7231058662561998,0.32509226,0.8422556,181
0.9017241379310345,0.7217376432358474,0.36326063,0.84322196,172
0.8879310344827587,0.715409611766718,0.38605538,0.8648428,171
0.906896551724138,0.7138703608688216,0.33964938,0.8587199,177
0.9293103448275862,0.7082264409098683,0.3037318,0.88150376,185
0.8862068965517241,0.7060030785017958,0.40181783,0.8737436,168
0.9086206896551724,0.7142124166239097,0.3403254,0.8556501,178
0.9275862068965517,0.7219086711133915,0.32562667,0.846251,177
0.9293103448275862,0.7188301693175988,0.32275325,0.8581527,177
0.9327586206896552,0.7203694202154951,0.3048209,0.85911685,176
0.9103448275862069,0.7184881135625107,0.3672545,0.8620996,166
