train_acc,val_acc,train_loss,val_loss,epochs
0.8396551724137931,0.7745852573969557,0.54931676,0.8026538,536
0.8327586206896552,0.7725329228664273,0.6041648,0.808594,296
0.8413793103448276,0.7747562852744997,0.53647006,0.8017318,490
0.8172413793103448,0.771848811356251,0.629502,0.8201132,323
0.8327586206896552,0.7691123653155464,0.5824633,0.81689954,488
0.8172413793103448,0.7708226440909869,0.58478254,0.8298732,573
0.8172413793103448,0.7644946126218574,0.6831528,0.8496583,284
0.8258620689655173,0.7680861980502822,0.5669143,0.83518326,570
0.8103448275862069,0.7653497520095776,0.67228,0.8459109,277
0.8206896551724138,0.7665469471523858,0.61333543,0.83014894,405
0.8379310344827586,0.7819394561313494,0.4992115,0.80463296,764
0.8448275862068966,0.7792030100906447,0.5126575,0.8043364,592
0.8396551724137931,0.7838207627843339,0.5035189,0.7938476,587
0.843103448275862,0.7824525397639815,0.48692062,0.7948321,615
0.8275862068965517,0.7821104840088935,0.5111589,0.81623036,601
0.8293103448275863,0.7701385325808107,0.5562644,0.83624333,484
0.8344827586206897,0.7696254489481785,0.5818297,0.83241975,413
0.8224137931034483,0.7684282538053703,0.596641,0.8279522,398
0.8379310344827586,0.7684282538053703,0.5838512,0.8496985,517
0.8344827586206897,0.7650076962544895,0.56332356,0.8445248,478
0.8241379310344827,0.7723618949888832,0.6288538,0.8165077,355
0.8310344827586207,0.776124508294852,0.5963146,0.8017275,419
0.8155172413793104,0.7737301180092355,0.6117281,0.8068378,460
0.8189655172413793,0.7692833931930905,0.60268366,0.8026505,425
0.8396551724137931,0.7781768428253806,0.568912,0.7999064,625
0.8189655172413793,0.7792030100906447,0.651144,0.78598577,353
0.8379310344827586,0.7665469471523858,0.5787491,0.77797157,442
0.8344827586206897,0.7656918077646656,0.5885351,0.7892295,492
0.8103448275862069,0.7742432016418677,0.6763186,0.80277807,275
0.8103448275862069,0.7665469471523858,0.66390425,0.8098816,327
0.8448275862068966,0.7667179750299299,0.46899888,0.8309945,586
0.85,0.762784333846417,0.46934152,0.8337622,680
0.8482758620689655,0.7675731144176501,0.48826516,0.82564265,576
0.8448275862068966,0.767402086540106,0.51495355,0.8256771,432
0.8327586206896552,0.7573114417650076,0.49268326,0.84482324,555
0.803448275862069,0.7651787241320335,0.7162325,0.8362963,305
0.8172413793103448,0.7696254489481785,0.6510043,0.8215279,437
0.8,0.7632974174790491,0.6818091,0.83328253,357
0.8120689655172414,0.7680861980502822,0.67489266,0.8231222,358
0.803448275862069,0.7629553617239611,0.70827514,0.84430623,312
0.8758620689655172,0.7706516162134428,0.41588694,0.7943834,931
0.8672413793103448,0.7694544210706346,0.45444363,0.79970056,523
0.8568965517241379,0.7696254489481785,0.497406,0.8018527,359
0.8672413793103448,0.7692833931930905,0.45453855,0.8017664,671
