train_acc,val_acc,train_loss,val_loss,epochs
0.85,0.7766375919274842,0.48587525,0.80404437,208
0.8551724137931035,0.7747562852744997,0.47436687,0.8061811,232
0.8551724137931035,0.7764665640499402,0.49128008,0.8006247,214
0.8620689655172413,0.7793740379681888,0.43111968,0.81911707,352
0.8568965517241379,0.7780058149478365,0.44575033,0.8163409,314
0.8189655172413793,0.7626133059688729,0.55251706,0.8732189,238
0.8068965517241379,0.7662048913972977,0.64214694,0.8373677,162
0.8241379310344827,0.767402086540106,0.5939139,0.8415383,197
0.8379310344827586,0.7682572259278262,0.5256363,0.8424243,240
0.8137931034482758,0.767231058662562,0.6265903,0.8413948,164
0.85,0.7838207627843339,0.4577362,0.81242925,269
0.8603448275862069,0.7805712331109971,0.44111857,0.81625867,286
0.8758620689655172,0.7809132888660851,0.39203444,0.8310503,562
0.8655172413793103,0.7807422609885412,0.4181801,0.8287164,417
0.8637931034482759,0.780229177355909,0.42634913,0.81388575,366
0.846551724137931,0.7677441422951942,0.49917966,0.84602606,261
0.85,0.7692833931930905,0.44888636,0.84366655,382
0.8517241379310345,0.7677441422951942,0.48647183,0.8410892,260
0.846551724137931,0.7687703095604583,0.50915843,0.84039766,233
0.8448275862068966,0.7692833931930905,0.48339728,0.83755344,247
0.8517241379310345,0.7663759192748418,0.512731,0.8079071,245
0.8362068965517241,0.775782452539764,0.5821945,0.80566865,178
0.8155172413793104,0.7723618949888832,0.60123366,0.8065269,179
0.8379310344827586,0.7685992816829144,0.52996063,0.8081988,230
0.8224137931034483,0.7723618949888832,0.6075284,0.8145835,160
0.8568965517241379,0.7730460064990593,0.48166382,0.804701,297
0.8517241379310345,0.771506755601163,0.50076,0.8049971,288
0.8258620689655173,0.7708226440909869,0.64393646,0.80018497,161
0.8206896551724138,0.771506755601163,0.641404,0.79897493,150
0.8620689655172413,0.7740721737643236,0.45482242,0.80398136,407
0.846551724137931,0.7545749957243031,0.46543664,0.84644735,212
0.8758620689655172,0.7651787241320335,0.406501,0.8739707,312
0.846551724137931,0.754232939969215,0.4711813,0.8469687,193
0.8396551724137931,0.7569693860099196,0.4691894,0.84258205,200
0.8741379310344828,0.7622712502137848,0.40712535,0.8702015,333
0.8275862068965517,0.7689413374380024,0.52856916,0.8285275,311
0.8310344827586207,0.7665469471523858,0.5269981,0.8313226,375
0.8293103448275863,0.7679151701727381,0.53623533,0.8305871,307
0.8310344827586207,0.767231058662562,0.55283386,0.8247408,287
0.8396551724137931,0.7679151701727381,0.5048993,0.8488687,366
0.8741379310344828,0.7665469471523858,0.40208682,0.8082333,237
0.8758620689655172,0.7692833931930905,0.39503714,0.80704963,220
0.8551724137931035,0.7650076962544895,0.47235534,0.8090072,178
0.8879310344827587,0.7692833931930905,0.36557037,0.8213332,310
0.8655172413793103,0.7662048913972977,0.48595008,0.7976132,168
0.8258620689655173,0.7655207798871216,0.5787267,0.8231215,172
0.8413793103448276,0.7685992816829144,0.5336394,0.8360587,208
0.8637931034482759,0.7689413374380024,0.43632323,0.8653697,452
0.8603448275862069,0.7667179750299299,0.45532805,0.8511427,336
0.8258620689655173,0.7650076962544895,0.56837696,0.82060635,186
0.8413793103448276,0.776124508294852,0.5417905,0.7899645,218
0.8344827586206897,0.771506755601163,0.5762677,0.7990472,189
0.8620689655172413,0.7804002052334531,0.4509333,0.80004126,416
0.8551724137931035,0.780229177355909,0.4659103,0.80171824,392
0.8517241379310345,0.7797160937232769,0.4815478,0.7970489,359
0.8568965517241379,0.7665469471523858,0.42180654,0.7982671,441
0.8689655172413793,0.7665469471523858,0.4103378,0.80098486,523
0.8275862068965517,0.767402086540106,0.5658788,0.8066533,164
0.8637931034482759,0.7648366683769454,0.4188247,0.7973918,421
0.8586206896551725,0.7663759192748418,0.4257915,0.7938949,307
0.8275862068965517,0.7721908671113391,0.57788396,0.82356614,186
0.853448275862069,0.7749273131520438,0.46632195,0.80754685,302
0.8603448275862069,0.7750983410295879,0.45528233,0.8233216,356
0.8551724137931035,0.7754403967846759,0.46605918,0.82030743,321
0.8603448275862069,0.7721908671113391,0.46450233,0.82721215,325
0.8758620689655172,0.7783478707029245,0.4209399,0.8243564,352
0.8862068965517241,0.7771506755601163,0.4062012,0.8246429,440
0.8810344827586207,0.7771506755601163,0.42328128,0.8288452,347
0.8706896551724138,0.776124508294852,0.45499498,0.82511115,271
0.8775862068965518,0.7768086198050282,0.41632077,0.8339033,424
